delta 1.0
u 0 0.0 0.0
z 53047 7983 6.500909808979359 -2.0112616142503357
z 53047 10362 6.9089104830107715 -1.2435527083495017
z 53047 15063 6.007717273278596 -2.092412563140803
u 53048 0.9924487673869742 0.002991878111875866
x 53048 -876.1155325300108 -378.0934424202026 -0.5098129826085689
z 53048 1732 6.894803447405884 -1.4350693130660865
z 53048 7983 6.983253933059689 -2.143072301950999
z 53048 10362 6.658036479227483 -1.388239659365882
u 53049 1.054983047799448 -0.005193387507611191
x 53049 -875.217473296073 -378.53584981077677 -0.40564918178130727
z 53049 1732 6.829744405436841 -1.5834724655848504
z 53049 10362 6.546464564713524 -1.5421147321650344
u 53050 1.0373609153481234 -0.004998304390144936
x 53050 -874.280115499335 -379.0416365501387 -0.5839788050361951
z 53050 1732 6.9185061609322664 -1.728973751200809
z 53050 10362 6.5961263621246 -1.694962670427293
u 53051 1.0275581284450515 0.00593053149036295
x 53051 -873.6244571219863 -379.496290345097 -0.6286283343404167
z 53051 1732 7.1556183847124295 -1.877124190967859
z 53051 10362 6.803196749457992 -1.851280747898345
u 53052 0.9947482398067288 0.00730801512447843
x 53052 -873.0897493912784 -379.83686892908065 -0.5056552583872622
z 53052 1732 7.518974471482521 -2.0107605998334743
z 53052 10362 7.146135529349459 -1.9926087031369986
u 53053 0.9786748237714847 -0.004419233527447613
x 53053 -872.301459421282 -380.29267368162976 -0.5428458769050604
z 53053 1732 7.983202616571513 -2.1176027458534272
z 53053 10362 7.59759967736411 -2.1061016199406692
u 53054 0.9929287949046514 0.014376812265220341
x 53054 -871.5865531804097 -380.731540671893 -0.5582806665357487
u 53055 1.0019908564712534 0.011329368615638226
x 53055 -870.7015280742374 -381.24929003942344 -0.5003697711606092
u 53056 0.9861969148324239 0.003544278395217788
x 53056 -869.6661912743871 -381.6297798563831 -0.2039945986846008
u 53057 1.0132210038545069 -0.004718568189960999
x 53057 -868.2420590733975 -381.897368564378 -0.16746629939035174
u 53058 1.0230142277132293 0.007917408055839884
x 53058 -867.0908992046635 -382.06445024315553 -0.12080474661107354
u 53059 1.027318991426924 0.002113693683460566
x 53059 -865.9262487744535 -382.1705526382398 -0.060898377856513086
u 53060 1.0408251266830526 0.009001513229387302
x 53060 -864.6586099919635 -382.39876569589137 -0.2953456881143879
u 53061 1.0418724711832685 0.007346364273686205
x 53061 -863.6185197966454 -382.628778006384 -0.13994154475155085
u 53062 0.9937118485351811 -6.189603311010474e-05
x 53062 -862.8964616607943 -382.70555206118655 -0.07191586178756415
u 53063 0.9529985958592686 -0.0006469133059162263
x 53063 -861.7964337691741 -382.78156165911616 -0.06606059164351175
u 53064 0.9816222107269427 -0.007192365519748986
x 53064 -860.8023742423086 -382.8424438023244 -0.05627854008367317
u 53065 1.000457634151314 -0.01744152045548076
x 53065 -859.7898239206495 -383.13128609730916 -0.4994846777799977
u 53066 0.9745202846916399 -0.0002723545946350466
x 53066 -859.10326728425 -383.50503511516166 -0.4975546692366608
u 53067 0.994841673624407 0.0030671269809706882
x 53067 -858.3253165909289 -383.86763046984214 -0.3747530283003666
u 53068 0.9773255786320875 6.606354670789271e-05
x 53068 -857.5238892825565 -384.2014748115375 -0.4146512188222271
u 53069 0.9849666298923002 -0.00100198934912659
x 53069 -856.7324447327251 -384.5127161014624 -0.3347091052967688
u 53070 0.9929339414007597 -0.010797002483758327
x 53070 -855.7960943729832 -384.8805592098403 -0.41394180885629295
u 53071 0.968452026879112 0.0018280439541311822
x 53071 -854.973060458763 -385.396685937239 -0.7062779633772855
u 53072 0.9951326762988665 -0.00803310656809793
x 53072 -854.3817924400763 -386.10654119251217 -1.0463005231771518
u 53073 0.9832227418883807 -0.0014455685691661018
x 53073 -853.8835755606202 -386.74552446219354 -0.7708094771417411
u 53074 0.9986203115715016 -0.0007924141280444486
x 53074 -853.2508640875625 -387.33509251402864 -0.7294211303366849
u 53075 0.985624227340054 0.003605947996865113
x 53075 -852.4106053682845 -387.93563806691657 -0.5116463064225463
u 53076 0.9704024701971583 0.005933316508201914
x 53076 -851.3196392590309 -388.48049090397444 -0.4147244272340771
u 53077 1.0316949074929023 -0.007287691010754011
x 53077 -850.6879030975028 -388.77960920926466 -0.46970041955872244
u 53078 0.9812282340574011 -0.003139892679382028
x 53078 -850.0562082134617 -389.15162064190696 -0.5947499350715089
u 53079 0.9704731050019945 0.004910048246708962
x 53079 -849.2635249821961 -389.7530689076362 -0.703405105886171
u 53080 0.9733096220141393 0.0049892901733651004
x 53080 -848.4319294742285 -390.51480081510994 -0.7797521357580024
u 53081 1.000068185499487 -0.0019576472682451126
x 53081 -847.7237739637112 -391.15028651063494 -0.6829809921023555
u 53082 1.0231152850744893 -0.00470999468998413
x 53082 -847.0887188098988 -391.63209374843933 -0.6150925974693138
u 53083 0.9715327703641154 0.006805280166934938
x 53083 -846.3211402428648 -392.1909033279187 -0.6434720854516263
u 53084 1.0182037317104904 -0.005471303819231416
x 53084 -845.5425154033331 -392.7496837222638 -0.6014756780995669
u 53085 0.955249082822711 -0.0135217633136948
x 53085 -844.7803848508865 -393.3109150892218 -0.6680019271067312
u 53086 0.9943195742206516 0.009445115051321708
x 53086 -843.8685252841292 -393.9809714330042 -0.599433163916653
u 53087 1.0235893537001088 0.008431656234449643
x 53087 -843.1865048225795 -394.44027364688753 -0.5859259591533172
u 53088 1.0182754395053728 -0.001730980124718343
x 53088 -842.4649167827122 -394.9740150815398 -0.6877960644180048
u 53089 1.062200145025751 0.01552406591318928
x 53089 -841.2938907086408 -395.8036170698202 -0.5449401753052454
u 53090 1.0172621518441558 0.0029675023073232414
x 53090 -840.4921088102426 -396.3266536759418 -0.6111005853048157
u 53091 0.983094588123959 -0.0036069644042238972
x 53091 -839.7029066812364 -396.9419724336595 -0.7133440084309095
u 53092 1.1096176801508093 1.5707963267948966
x 53092 -838.5192784931996 -396.7766957592163 0.9908211355370034
u 53093 0.9451464278358623 0.0028924887686124995
x 53093 -838.1077271653602 -396.1005276331492 1.05725700956184
u 53094 1.0547051280757154 0.0022441188622656814
x 53094 -837.791128722516 -395.2140515357585 1.3982880900681387
u 53095 1.0327436242812322 -0.008096156904074107
x 53095 -837.5905170021904 -393.8939672329423 1.4416746938169407
u 53096 1.017959543104563 0.007282240675704213
x 53096 -837.4899424914571 -392.7322160589513 1.5272056253354904
u 53097 0.9927924414266607 -0.00551270540857222
x 53097 -837.4590415926185 -391.66570535427104 1.5564555773430389
u 53098 0.975223736450523 -0.0038983061117762157
x 53098 -837.476359478075 -390.47100105315553 1.6141261284236856
u 53099 0.9973298480520731 0.005841008853015627
x 53099 -837.56719475295 -389.6705708059197 1.7534657874020274
u 53100 0.9273809722537596 0.0011043694324072645
x 53100 -837.7488413801957 -388.63720646936144 1.7361351052555714
u 53101 1.017864288151038 -0.002323747823514217
x 53101 -837.903152992481 -387.7166059963092 1.7376109364633319
u 53102 0.9757059010580355 0.002124482677885805
x 53102 -838.2179701698097 -386.66976542603464 1.9882359101326772
u 53103 1.0291606753698683 -0.005559119602068818
x 53103 -838.5898007508242 -385.84812835233436 2.0032991308957957
u 53104 1.022551570398906 -0.014817850388139125
x 53104 -838.8926047111675 -384.90258036927554 1.7581380070158534
u 53105 1.0408702658871125 -0.0021676615361190983
x 53105 -838.9700950909604 -384.4630242291541 1.7324533011132477
u 53106 0.9946150221668635 0.010280560580735969
x 53106 -839.203681354496 -383.18873761529545 1.771728869033069
u 53107 0.9415844687587398 0.009014840715498608
x 53107 -839.3104920672192 -382.223958331603 1.590385749399605
u 53108 0.9849473004673445 -0.003096155670692389
x 53108 -839.4275560263274 -381.0535994752548 1.7505917081972031
u 53109 0.9106154249513354 3.641282925318627e-05
x 53109 -839.6597573784142 -380.0437307227836 1.8430089475872737
u 53110 1.050689631723996 -0.013230843809902535
x 53110 -839.8529716391196 -379.22526158268425 1.7622310977924265
u 53111 1.00692047961609 0.001805769763861041
x 53111 -840.1593229751487 -377.8156217530435 1.807358139251468
u 53112 0.9578069236645328 -0.004746103085522073
x 53112 -840.363672601376 -376.55205706883993 1.6549074407783255
u 53113 0.9805188046128811 0.016988382371822566
x 53113 -840.4307560527807 -375.6230900094234 1.630860848100676
u 53114 1.0312742673399589 -0.009380535286572202
x 53114 -840.4928328331938 -374.4441353857331 1.6159428222503758
u 53115 1.0099620001613705 0.01342437606282737
x 53115 -840.5583754395136 -373.64384329639114 1.6890817963638316
u 53116 1.032616506896425 0.005414493052475716
x 53116 -840.682645720539 -372.8750879887488 1.7730406782004797
u 53117 0.9988644246249094 0.0011073651823072736
x 53117 -840.9520832717291 -371.89611885516786 1.9057041995217974
u 53118 0.9697169974578761 0.008044992418566573
x 53118 -841.2841806523663 -371.1591257547099 2.0826127021572347
u 53119 0.9783568370870621 0.0050908269863086586
x 53119 -841.6281909695031 -370.50219930372543 2.023781928353788
u 53120 1.0261375561650583 -0.0009109020533236405
x 53120 -842.0626414301661 -369.6908323494678 2.1010260391530835
u 53121 1.0413325917367595 -0.006864027590466621
x 53121 -842.5737143232035 -368.93215957355727 2.226197179271983
u 53122 0.9887036531465678 -0.014044142284027778
x 53122 -843.2699103206921 -368.03783131390304 2.2383278144117185
u 53123 1.0113759752058336 -0.010098009821720237
x 53123 -843.956837991503 -367.29932330952204 2.401721404866694
u 53124 0.9978017959862697 -0.01068988976059332
x 53124 -844.5749961397646 -366.73872939040905 2.4082598266614426
u 53125 0.9980744258585748 0.010399086544685238
x 53125 -845.0467546617353 -366.31892087532077 2.420533935283853
u 53126 1.0373169030754805 0.0037416286930746345
x 53126 -845.9405604634208 -365.7369977259838 2.7084082634439417
u 53127 0.9921236276101929 -0.0012041857411805115
x 53127 -846.9565394007889 -365.26294096651606 2.7016306199130096
u 53128 1.0095305895925215 -0.00927647768841939
x 53128 -847.803482415804 -364.88899203446255 2.749982303139223
u 53129 1.0472103598794833 -0.00100298251527461
x 53129 -848.9076034619575 -364.4846858263556 2.8311728695280856
u 53130 1.018360158206947 -0.001697852824742486
x 53130 -850.1607186472957 -363.96168866681944 2.6612530206029987
u 53131 0.9882171990719328 -0.006277481402569985
x 53131 -851.0746115390183 -363.4237125106247 2.5578467685487443
u 53132 1.004535217728479 0.004718744876608248
x 53132 -851.9365078374659 -362.8355727180609 2.5277354889483146
u 53133 0.9905484721165103 -0.010199075925904888
x 53133 -852.6955289716808 -362.38179610029977 2.6777836710837635
u 53134 1.0366405169548063 -0.0006568259559181956
x 53134 -853.6000658590866 -361.83573274886925 2.519139361955303
u 53135 0.9933287461736879 0.007876685737229924
x 53135 -854.3633172781841 -361.25381166769165 2.4612358076547416
u 53136 0.9698450592663126 0.003022436118278698
x 53136 -855.3569199289224 -360.48848400775586 2.509271616170502
u 53137 0.9741422648716404 0.00784652884502416
x 53137 -856.3232603473733 -359.77756555813164 2.505365893651722
u 53138 1.0200548227001223 -0.00388335776580434
x 53138 -857.098466424955 -359.32671336375 2.7242737645228363
u 53139 0.9972599873064714 -0.0013131963396204747
x 53139 -857.9276544264358 -358.9589923842627 2.72408892641643
u 53140 1.0049259111187256 0.011007964353718036
x 53140 -859.4379865257131 -358.3495454787445 2.792024659951065
u 53141 1.002437046807101 0.011296779044341745
x 53141 -860.4302873296515 -357.9608011753483 2.744394086423325
u 53142 0.9665857888008209 0.010695793372439559
x 53142 -861.137848580484 -357.6991106926241 2.830297871448863
u 53143 0.9894625357681853 -0.004048022251434386
x 53143 -862.3051693192157 -357.41494986716646 2.9753162578043
u 53144 1.0277997493427762 0.008662547301161389
x 53144 -863.3720910525042 -357.23987056525436 2.982573021455016
u 53145 1.0175271980060026 0.015231016876756345
x 53145 -864.3675447782122 -357.03840338292713 2.9012323375880467
u 53146 0.9669150250524021 -0.006025968073285179
x 53146 -865.3468801114687 -356.7454596470553 2.800645169812025
u 53147 0.9760412923087194 0.007343544882321309
x 53147 -866.0162309803302 -356.450948856345 2.6535353791319016
u 53148 1.0300302249707025 0.00019121455101336055
x 53148 -866.8861711452062 -356.0972618322297 2.857344286895727
u 53149 1.0137784881394463 -0.01470186978740521
x 53149 -867.87172101093 -355.85758429242696 2.9487197186082437
u 53150 1.1109251931657753 1.5707963267948966
x 53150 -868.4932720164317 -356.30818485792065 -1.6941537718897823
u 53151 1.0352277293416208 -0.004217702757683237
x 53151 -868.7095561853591 -357.30226665563794 -1.875904942469043
u 53152 1.0183510447109836 0.000301217756135522
x 53152 -869.1838536003517 -358.33766399152364 -2.124797676922971
u 53153 1.0150338403289183 0.00702231593570084
x 53153 -869.6834599619987 -359.26512564209975 -2.005018605006833
u 53154 1.0243926028521935 -0.001575598537298458
x 53154 -870.3705813407008 -360.5482725179096 -2.119854797242966
u 53155 0.9780199298449386 0.007192327013218882
x 53155 -871.1182402590455 -361.2236091413156 -2.6940947542110214
u 53156 0.997561320729463 0.002929128409570139
x 53156 -871.959216696338 -361.7410674428405 -2.4858938519933926
u 53157 1.006401867162275 -0.0015424983516044689
x 53157 -872.5327653235596 -362.1232785327139 -2.6216596662880827
u 53158 1.0326589792225216 -0.00581506921955205
x 53158 -873.5473933991877 -362.68539876060055 -2.649683015270825
u 53159 1.0153597300162676 -0.015690668030740762
x 53159 -874.7795876621125 -363.0180624552171 -3.1061221268879753
u 53160 1.0470813093689473 0.004966056351135173
x 53160 -876.2101476444994 -363.0601364209249 -3.1182584587434756
u 53161 0.9925478310650968 -0.0068522843776861716
x 53161 -877.2118519105977 -363.0751352314495 -3.1349825020367112
u 53162 0.9396483722243599 0.008289880114400388
x 53162 -878.1810892050904 -363.0483494452779 3.0797246817402293
u 53163 1.020691555134738 -0.005185592475033955
x 53163 -879.1847041579657 -362.8870338362508 2.8847178138799077
u 53164 1.0455042565164308 -0.004887290399131173
x 53164 -880.1082095142357 -362.704317841109 3.007811733780061
u 53165 0.9441879425377077 0.0006781528939506248
x 53165 -881.0225620977357 -362.6473989907813 -3.1321521674825057
u 53166 0.9448654936798122 0.0036120872213096593
x 53166 -881.5130468580145 -362.64864334672933 3.137226140739564
u 53167 1.0243206747394407 -0.0016037800057944022
x 53167 -882.0963455512577 -362.6639409231663 -3.0847862130398145
u 53168 1.01060594438548 0.0137177519419503
x 53168 -883.2121921600146 -362.7415196994109 -3.0595733089246306
u 53169 1.0466524654490734 0.018507533023615054
x 53169 -884.1603605730378 -362.8075530614222 -3.0845503857753545
u 53170 0.9802669749453683 0.008485147799543088
x 53170 -885.1891947806112 -362.97958318092066 -2.867282723247982
u 53171 1.008434722081094 -0.009962578415709942
x 53171 -886.4327467641153 -363.5131581849758 -2.6052711068592203
u 53172 0.9855138673994952 -0.002271200296920356
x 53172 -887.4018175330979 -364.0306956197402 -2.6968756277415236
u 53173 0.9875467956167697 -0.001581026527882843
x 53173 -888.2928384238836 -364.54369575280157 -2.541522868468072
u 53174 1.0406675743514822 -0.007717145608327404
x 53174 -889.1506841117563 -365.2226546856237 -2.402626641203347
u 53175 0.983664631146075 -0.009151860625607536
x 53175 -889.7814607483268 -365.81451364893746 -2.373402784975958
u 53176 0.9735075780429838 0.0029472839620639088
x 53176 -890.4016616375252 -366.4515149866048 -2.312261062179523
u 53177 1.018093662312749 -0.01209115022033699
x 53177 -891.0577806945895 -367.29676481784935 -2.1495036302271457
u 53178 0.9867227425839067 0.001819577776137457
x 53178 -891.4659349959317 -368.00467283882443 -2.038106814047265
u 53179 1.0346431221001509 0.008511037392002431
x 53179 -891.8370708630844 -368.82920789831724 -1.949385494027428
u 53180 0.9496417286798113 -0.0005562686646076585
x 53180 -892.0925396746428 -369.5511875107486 -1.8723991891236336
u 53181 0.9437484687107826 -0.002258065752258724
x 53181 -892.3628802915634 -370.13060320923114 -2.1422964869790504
u 53182 0.9522140157946409 -0.002672697916134442
x 53182 -892.9219932147643 -371.0229441995682 -2.1187492968777972
u 53183 1.035641301212469 0.007067854872842772
x 53183 -893.5289939540642 -371.9127984584451 -2.22011363955929
u 53184 0.9418319543113293 -0.007581430933580131
x 53184 -893.9868028856678 -372.66938542902443 -2.009797573879882
z 53184 13990 7.911667555047203 -0.22301606420767994
u 53185 1.010860978066877 -0.00951327834646302
x 53185 -894.4664596138083 -373.49709846032493 -2.182208846861413
z 53185 4213 8.223183540301275 -0.2232620359241202
z 53185 12413 7.943447597011579 0.3952801262442911
z 53185 13990 6.928250534768229 -0.24510066272075592
u 53186 1.0223610212279635 0.009498928046154152
x 53186 -894.7968672881766 -373.97964921165783 -2.160165476233168
z 53186 4213 7.230980926248149 -0.26472535929692587
z 53186 12413 7.008880419307568 0.4413379127725108
